Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,hourly,employer_provided,avg_salary,company_txt,job_state,same_state,age,python_yn,R_yn,spark,aws,excel
Sr. Data Engineer - Contract-to-Hire (Java),3,"Pilot Flying J Travel Centers LLC
3.0","Knoxville, TN","Knoxville, TN",10000+ employees,1958,Company - Private,Gas Stations,Retail,0,0,98,"Pilot Flying J Travel Centers LLC
", TN,1,62,1,0,0,0,0
Senior Data Scientist - R&D Oncology,3.9,"AstraZeneca
3.9","New York, NY","Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,137,"AstraZeneca
", NY,0,107,1,0,0,0,0
Data Engineer,4,"Pinnacol Assurance
4.0","Denver, CO","Denver, CO",501 to 1000 employees,1915,Nonprofit Organization,Insurance Carriers,Insurance,0,0,99,"Pinnacol Assurance
", CO,1,105,1,0,0,1,0
Food Scientist - Developer,3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,0,0,54,"Palermo's Pizza
", WI,1,56,0,0,0,0,0
Senior Data Engineer,3.2,"Equian LLC
3.2","Franklin, TN","Indianapolis, IN",1001 to 5000 employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,0,0,109,"Equian LLC
", TN,0,16,0,0,0,1,1
Data Engineer,3.4,"MetroStar Systems
3.4","Rockville, MD","Reston, VA",201 to 500 employees,1999,Company - Private,IT Services,Information Technology,0,0,109,"MetroStar Systems
", MD,0,21,0,0,0,1,0
Senior Data Scientist,4.4,"MathWorks
4.4","Natick, MA","Natick, MA",1001 to 5000 employees,1984,Company - Private,Computer Hardware & Software,Information Technology,0,0,139.5,"MathWorks
", MA,1,36,1,0,0,0,0
"Director II, Data Science - GRM Actuarial",3.3,"Liberty Mutual Insurance
3.3","Chicago, IL","Boston, MA",10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,0,0,254,"Liberty Mutual Insurance
", IL,0,108,1,0,0,0,0
Machine Learning Engineer,3.2,"Information Builders
3.2","New York, NY","New York, NY",1001 to 5000 employees,1975,Company - Private,Computer Hardware & Software,Information Technology,0,0,125,"Information Builders
", NY,1,45,1,0,0,1,1
"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,"Novartis
3.8","Cambridge, MA","Basel, Switzerland",10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,106.5,"Novartis
", MA,0,24,1,0,0,0,0
MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,"Beebe Healthcare
3.6","Millville, DE","Lewes, DE",1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,1,0,27.5,"Beebe Healthcare
", DE,0,85,0,0,0,0,0
"Scientist, Molecular/Cellular Biologist",2.9,"Audentes Therapeutics
2.9","South San Francisco, CA","San Francisco, CA",201 to 500 employees,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,73,"Audentes Therapeutics
", CA,0,8,0,0,0,0,0
Staff Scientist-Downstream Process Development,2.7,"Advanced BioScience Laboratories
2.7","Rockville, MD","Rockville, MD",201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,81,"Advanced BioScience Laboratories
", MD,1,59,0,0,0,0,1
Data Scientist,3.2,"Numeric, LLC
3.2","Philadelphia, PA","Chadds Ford, PA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,0,0,128.5,"Numeric, LLC
", PA,0,-1,1,0,1,1,0
Scientist - Analytical Services,3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,0,0,99.5,"Reynolds American
", NC,1,145,0,0,0,0,1
"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",4,"23andMe
4.0","South San Francisco, CA","Sunnyvale, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,92,"23andMe
", CA,0,14,0,0,0,1,1
Associate Data Analyst- Graduate Development Program,3.3,"National Interstate
3.3","Richfield, OH","Richfield, OH",501 to 1000 employees,1989,Company - Private,Insurance Carriers,Insurance,0,0,45.5,"National Interstate
", OH,1,31,0,0,0,0,0
Sr. Data Engineer,4.5,"Moser Consulting
4.5","Indianapolis, IN","Indianapolis, IN",51 to 200 employees,1996,Company - Private,Consulting,Business Services,0,0,122.5,"Moser Consulting
", IN,1,24,1,0,1,1,0
Clinical Data Analyst,3,"Greenway Health
3.0","Tampa, FL","Tampa, FL",1001 to 5000 employees,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,0,0,37.5,"Greenway Health
", FL,1,43,0,0,0,0,1
IT Associate Data Analyst,3.7,"The Hanover Insurance Group
3.7","Worcester, MA","Worcester, MA",5001 to 10000 employees,1852,Company - Public,Insurance Carriers,Insurance,0,0,54,"The Hanover Insurance Group
", MA,1,168,0,0,0,0,0
Business Data Analyst,3.8,"Fareportal
3.8","New York, NY","New York, NY",1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,0,0,53.5,"Fareportal
", NY,1,18,1,0,0,0,1
Senior Insurance Data Scientist,3.9,"TransUnion
3.9","Chicago, IL","Chicago, IL",5001 to 10000 employees,1968,Company - Public,Financial Analytics & Research,Finance,0,0,140,"TransUnion
", IL,1,52,1,0,0,0,1
Senior Data Science Systems Engineer,3.2,"MITRE
3.2","Hampton, VA","Bedford, MA",5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,0,0,77.5,"MITRE
", VA,0,62,0,0,0,0,0
ENVIRONMENTAL ENGINEER/SCIENTIST,3.3,"Mcphail Associates
3.3","Cambridge, MA","Cambridge, MA",1 to 50 employees,1976,Company - Private,Construction,"Construction, Repair & Maintenance",1,1,26.5,"Mcphail Associates
", MA,1,44,0,0,0,0,1
Senior Scientist - Regulatory Submissions,3.1,"Reynolds American
3.1","Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,0,0,117.5,"Reynolds American
", NC,1,145,0,0,0,0,1
Scientist - Biomarker and Flow Cytometry,2.4,"Crown Bioscience
2.4","San Diego, CA","San Diego, CA",501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,70.5,"Crown Bioscience
", CA,1,14,0,0,0,0,0
Revenue Analytics Manager,4.8,"HOVER
4.8","San Francisco, CA","San Francisco, CA",51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,0,0,61.5,"HOVER
", CA,1,9,0,0,0,0,1
Sr. Scientist Method Development,2.9,"Q2 Solutions
2.9","Marietta, GA","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,80,"Q2 Solutions
", GA,0,5,0,0,0,0,1
"Associate Scientist, LC/MS Biologics",2.9,"Q2 Solutions
2.9","Ithaca, NY","Morrisville, NC",1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,70,"Q2 Solutions
", NY,0,5,0,0,0,0,1
"Research Scientist, Immunology - Cancer Biology",-1,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,-1,Company - Private,-1,-1,0,1,120,Kronos Bio, MA,0,-1,0,0,0,0,1
IT - Data Engineer II,3.4,"Arbella Insurance
3.4","Quincy, MA","Quincy, MA",1001 to 5000 employees,1988,Company - Private,Insurance Carriers,Insurance,0,0,90,"Arbella Insurance
", MA,1,32,0,0,1,0,1
Machine Learning Engineer (NLP),4.1,"CK-12 Foundation
4.1","Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2007,Company - Private,K-12 Education,Education,0,0,111,"CK-12 Foundation
", CA,1,13,1,0,0,1,1
Senior Data Analyst,3.9,"Life360
3.9","San Francisco, CA","San Francisco, CA",51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,0,0,138.5,"Life360
", CA,1,12,1,0,0,0,0
Data Science Project Manager,3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,0,0,68.5,"MassMutual
", MA,0,169,0,0,0,0,1
Data Engineer,3.9,"Fivestars
3.9","San Francisco, CA","San Francisco, CA",201 to 500 employees,2011,Company - Private,Internet,Information Technology,0,0,87.5,"Fivestars
", CA,1,9,1,0,0,1,1
"Principal, Data Science - Advanced Analytics",3.6,"IQVIA
3.6","Plymouth Meeting, PA","Durham, NC",10000+ employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,111.5,"IQVIA
", PA,0,3,0,0,0,0,0
"Sr Scientist, Immuno-Oncology - Oncology",3.9,"GSK
3.9","Cambridge, MA","Brentford, United Kingdom",10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,0,84.5,"GSK
", MA,0,190,0,0,0,1,0
Senior Data Engineer,4.4,"Eventbrite
4.4","Nashville, TN","San Francisco, CA",1001 to 5000 employees,2006,Company - Public,Internet,Information Technology,0,0,102.5,"Eventbrite
", TN,0,14,1,0,1,1,0
"Project Scientist - Auton Lab, Robotics Institute",2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,1984,College / University,Colleges & Universities,Education,0,0,73.5,"Software Engineering Institute
", PA,1,36,0,0,0,0,1
Data Science Manager,3.2,"Numeric, LLC
3.2","Allentown, PA","Chadds Ford, PA",1 to 50 employees,-1,Company - Private,Staffing & Outsourcing,Business Services,0,0,127.5,"Numeric, LLC
", PA,0,-1,0,0,0,0,1
Research Scientist – Security and Privacy,3.6,"Riverside Research Institute
3.6","Beavercreek, OH","Arlington, VA",501 to 1000 employees,1967,Nonprofit Organization,Federal Agencies,Government,0,0,93.5,"Riverside Research Institute
", OH,0,53,1,0,0,0,0
